EmployeeID,Age,Gender,Department,JobRole,Education,MaritalStatus,BusinessTravel,OverTime,MonthlyIncome,YearsAtCompany,TotalWorkingYears,YearsSinceLastPromotion,DistanceFromHome,JobSatisfaction,WorkLifeBalance,EnvironmentSatisfaction,Attrition
1972,48,Male,Sales,Sales Executive,Master,Divorced,Travel_Rarely,No,2033,0,25,0,17,1,3,4,No
1973,57,Male,HR,Recruiter,Bachelor,Divorced,Travel_Rarely,No,7398,17,33,0,24,1,2,4,No
1974,35,Female,Sales,Manager,Bachelor,Married,Travel_Rarely,Yes,7625,3,15,1,9,3,2,3,No
1975,39,Male,IT,Software Engineer,Master,Married,Travel_Frequently,No,4594,4,19,0,25,1,2,1,No
1976,54,Female,R&D,Manager,Bachelor,Married,Travel_Frequently,No,7865,3,30,2,3,3,1,3,No
1977,25,Male,Finance,Manager,Master,Married,Travel_Rarely,No,6561,4,4,4,11,2,4,3,No
1978,32,Female,R&D,Research Scientist,Bachelor,Single,Travel_Frequently,No,3293,2,8,0,11,2,4,4,No
1979,21,Female,Sales,Sales Representative,Master,Divorced,Travel_Rarely,No,2174,0,0,0,5,1,3,4,No
1980,55,Female,R&D,Manager,Bachelor,Single,Travel_Frequently,No,11349,19,35,0,27,3,2,3,No
1981,36,Female,HR,HR Specialist,Bachelor,Married,Travel_Rarely,No,4153,8,15,0,16,4,1,3,No
1982,25,Male,R&D,Manager,Master,Married,Travel_Frequently,No,5944,1,1,0,9,1,3,1,No
1983,34,Male,R&D,Research Scientist,Bachelor,Single,Travel_Rarely,No,4455,9,12,6,29,1,3,3,Yes
1984,23,Male,R&D,Manager,Master,Married,Travel_Rarely,No,6337,3,3,2,16,1,1,4,Yes
1985,25,Female,Finance,Accountant,Master,Single,Travel_Rarely,No,3447,4,4,4,24,1,1,4,Yes
1986,53,Female,R&D,Manager,Master,Single,Travel_Frequently,No,7432,6,29,2,20,2,1,4,No
1987,46,Female,R&D,Manager,Bachelor,Single,Travel_Rarely,No,8577,7,24,3,20,1,4,3,No
1988,31,Male,HR,Manager,Master,Single,Travel_Frequently,No,7997,4,10,2,3,2,2,1,No
1989,33,Male,R&D,Manager,Bachelor,Single,Travel_Frequently,Yes,9051,13,13,5,24,2,4,2,No
1990,37,Female,R&D,Manager,Master,Divorced,Travel_Rarely,Yes,11281,16,16,7,22,4,3,2,No
1991,20,Female,R&D,Laboratory Technician,College,Married,Travel_Rarely,Yes,2417,0,0,0,14,1,4,3,Yes
1992,53,Male,IT,Software Engineer,Bachelor,Married,Travel_Frequently,No,6909,14,29,4,28,2,4,2,Yes
1993,21,Male,Sales,Sales Executive,Bachelor,Divorced,Non-Travel,Yes,3477,0,0,0,12,2,1,3,No
1994,26,Male,Sales,Manager,Bachelor,Divorced,Travel_Rarely,No,6805,4,4,3,1,2,4,1,No
1995,31,Male,Sales,Sales Executive,Doctorate,Divorced,Travel_Rarely,Yes,5621,9,9,1,27,3,2,4,Yes
1996,40,Male,HR,HR Specialist,Doctorate,Single,Travel_Rarely,No,5216,11,18,1,14,2,3,4,No
1997,22,Male,Sales,Sales Representative,College,Single,Travel_Rarely,No,3471,0,0,0,5,1,1,4,Yes
1998,46,Male,Sales,Manager,Bachelor,Single,Travel_Frequently,No,11197,20,24,9,8,4,2,1,No
1999,22,Female,HR,HR Specialist,Master,Single,Non-Travel,Yes,3629,0,0,0,14,1,4,2,No
2000,42,Female,Sales,Sales Representative,College,Single,Travel_Rarely,No,7616,17,19,0,9,1,1,1,No
2001,32,Male,Sales,Sales Executive,Master,Divorced,Travel_Rarely,Yes,4564,10,10,10,4,4,2,2,No
2002,47,Male,IT,IT Manager,College,Married,Travel_Rarely,No,6821,5,27,1,18,1,2,3,Yes
2003,47,Male,Sales,Sales Executive,Bachelor,Divorced,Travel_Rarely,No,5697,8,26,7,20,3,4,2,No
2004,37,Female,HR,Recruiter,Master,Married,Travel_Frequently,Yes,6355,15,15,9,13,1,2,4,Yes
2005,34,Male,HR,HR Specialist,College,Single,Travel_Rarely,No,5603,10,10,0,29,2,1,2,No
2006,35,Male,HR,HR Specialist,Master,Single,Travel_Rarely,No,6374,13,13,3,5,3,3,3,No
2007,60,Male,IT,IT Manager,Bachelor,Single,Travel_Rarely,No,8010,4,36,2,25,1,4,1,Yes
2008,21,Male,IT,Data Analyst,College,Divorced,Travel_Rarely,Yes,3234,1,1,0,26,1,1,2,No
2009,21,Male,IT,IT Manager,College,Single,Travel_Rarely,No,6034,0,0,0,6,1,3,3,Yes
2010,29,Male,R&D,Research Scientist,Bachelor,Married,Non-Travel,No,4710,7,7,0,2,1,3,4,Yes
2011,44,Female,Sales,Sales Executive,College,Married,Travel_Rarely,No,3273,2,22,1,19,3,2,4,No
2012,23,Female,Finance,Financial Analyst,College,Single,Travel_Rarely,No,3530,1,1,1,16,4,1,1,No
2013,59,Male,IT,Data Analyst,Bachelor,Divorced,Travel_Frequently,Yes,3017,2,38,2,27,1,1,4,Yes
2014,31,Female,HR,Recruiter,College,Divorced,Non-Travel,No,4568,7,8,6,9,4,2,1,No
2015,53,Female,Sales,Sales Executive,Master,Divorced,Travel_Rarely,Yes,5004,9,30,1,24,2,4,2,Yes
2016,49,Male,IT,Data Analyst,Bachelor,Married,Travel_Frequently,No,6187,9,26,0,25,4,2,3,Yes
2017,43,Female,IT,IT Manager,Bachelor,Married,Travel_Frequently,No,7522,5,19,4,10,1,1,4,No
2018,21,Male,IT,IT Manager,Bachelor,Divorced,Non-Travel,Yes,7235,1,1,1,5,2,3,3,Yes
2019,38,Male,HR,HR Specialist,Master,Single,Travel_Rarely,Yes,4702,6,17,1,11,3,2,3,No
2020,26,Female,IT,Data Analyst,College,Divorced,Travel_Rarely,No,2993,2,2,0,19,1,1,2,Yes
2021,22,Female,HR,HR Specialist,Doctorate,Married,Travel_Rarely,No,2695,2,2,2,15,4,3,4,No
2022,31,Male,Finance,Accountant,Master,Divorced,Travel_Frequently,No,3125,0,11,0,5,3,4,1,No
2023,51,Female,R&D,Manager,Bachelor,Married,Travel_Rarely,Yes,11052,19,29,0,12,4,1,2,Yes
2024,53,Female,HR,HR Specialist,Below College,Single,Travel_Rarely,No,6952,17,33,6,27,2,4,4,Yes
2025,33,Male,IT,Data Analyst,Bachelor,Single,Travel_Rarely,No,3907,7,13,4,3,3,3,4,No
2026,22,Female,R&D,Manager,Master,Divorced,Travel_Rarely,Yes,7978,2,2,0,26,4,4,4,No
2027,22,Male,R&D,Research Scientist,College,Single,Travel_Rarely,No,4311,2,2,2,20,3,4,4,No
2028,33,Male,R&D,Manager,Bachelor,Single,Travel_Rarely,Yes,8674,6,12,0,14,3,3,1,No
2029,55,Male,IT,Software Engineer,Bachelor,Divorced,Non-Travel,No,3737,6,31,4,8,3,3,1,No
2030,39,Male,IT,Software Engineer,Bachelor,Divorced,Travel_Rarely,No,6434,16,16,0,8,2,4,1,Yes
2031,21,Male,R&D,Manager,Doctorate,Divorced,Travel_Frequently,No,6675,0,0,0,6,1,3,3,No
2032,56,Female,Sales,Manager,Bachelor,Divorced,Travel_Rarely,No,11820,18,32,9,17,3,4,1,No
2033,29,Female,Finance,Accountant,College,Single,Travel_Rarely,No,4573,3,5,1,7,3,2,2,No
2034,55,Male,R&D,Manager,Bachelor,Married,Travel_Frequently,No,11561,19,32,0,4,4,2,4,No
2035,39,Male,Sales,Sales Executive,Bachelor,Single,Travel_Frequently,Yes,7096,15,15,4,29,3,2,2,No
2036,27,Male,Finance,Financial Analyst,Bachelor,Divorced,Travel_Rarely,No,3959,3,3,2,25,1,2,4,Yes
2037,44,Female,R&D,Manager,College,Divorced,Travel_Frequently,Yes,12156,20,21,3,14,2,1,4,No
2038,27,Female,R&D,Laboratory Technician,Bachelor,Single,Travel_Frequently,No,5240,6,6,6,17,2,2,3,No
2039,20,Male,R&D,Research Scientist,Doctorate,Married,Travel_Rarely,No,2239,0,0,0,27,4,1,1,Yes
2040,41,Male,Sales,Manager,Bachelor,Divorced,Travel_Rarely,No,6600,2,21,1,21,1,3,1,No
2041,53,Male,Sales,Manager,Bachelor,Single,Travel_Frequently,No,9451,14,29,7,21,2,1,3,No
2042,23,Female,Sales,Sales Executive,Bachelor,Single,Travel_Rarely,No,3205,2,2,1,1,4,2,2,No
2043,23,Male,IT,Software Engineer,Master,Married,Non-Travel,Yes,3918,0,0,0,17,3,1,4,Yes
2044,28,Female,R&D,Research Scientist,Bachelor,Single,Travel_Frequently,Yes,4365,5,6,1,3,4,1,4,No
2045,20,Female,Sales,Sales Executive,Bachelor,Married,Travel_Rarely,No,2957,0,0,0,16,2,3,2,Yes
2046,54,Female,Sales,Manager,Bachelor,Divorced,Non-Travel,No,7788,8,32,1,28,2,3,1,No
2047,35,Female,Sales,Sales Executive,Master,Divorced,Travel_Rarely,No,5899,8,14,8,5,4,4,1,No
2048,30,Male,Sales,Sales Executive,Doctorate,Married,Travel_Rarely,No,4284,7,7,5,17,2,1,2,No
2049,58,Female,R&D,Manager,College,Divorced,Travel_Frequently,No,10486,13,37,6,17,2,2,1,Yes
2050,21,Female,Sales,Sales Representative,Master,Married,Travel_Frequently,No,2928,0,0,0,16,4,4,1,Yes
2051,20,Female,R&D,Research Scientist,Bachelor,Divorced,Travel_Rarely,No,2458,0,0,0,21,1,2,2,No
2052,41,Female,HR,HR Specialist,College,Divorced,Travel_Rarely,No,4148,8,21,7,19,2,1,2,No
2053,57,Female,Finance,Manager,Master,Married,Travel_Rarely,No,9009,13,36,9,29,3,1,2,No
2054,47,Female,Sales,Manager,Bachelor,Married,Travel_Rarely,No,9075,9,23,8,3,3,3,1,No
2055,48,Male,IT,Data Analyst,Bachelor,Divorced,Travel_Rarely,Yes,4228,5,26,4,7,4,4,4,No
2056,59,Male,R&D,Research Scientist,Bachelor,Married,Travel_Rarely,No,7505,15,36,2,20,4,4,2,No
2057,56,Male,Sales,Manager,Master,Single,Travel_Rarely,No,7067,1,33,1,6,3,1,4,No
2058,44,Female,HR,Recruiter,Master,Single,Travel_Rarely,No,4843,10,20,5,9,1,1,1,No
2059,53,Female,Sales,Sales Executive,College,Single,Travel_Rarely,No,6880,18,30,9,21,2,3,3,No
2060,32,Male,IT,Data Analyst,Bachelor,Married,Travel_Rarely,Yes,5591,10,10,5,25,1,3,2,Yes
2061,45,Male,Finance,Accountant,College,Divorced,Travel_Rarely,No,6262,10,24,5,17,3,1,2,Yes
2062,36,Female,HR,Manager,College,Single,Travel_Rarely,Yes,9689,10,12,9,9,3,4,3,Yes
2063,56,Male,HR,Manager,Master,Divorced,Travel_Rarely,No,10318,15,36,0,27,2,1,2,Yes
2064,39,Male,R&D,Laboratory Technician,Master,Married,Travel_Rarely,No,4469,9,17,3,7,3,3,2,No
2065,26,Male,R&D,Manager,College,Divorced,Travel_Frequently,No,8201,3,3,2,28,1,1,3,No
2066,42,Male,IT,Data Analyst,Master,Married,Non-Travel,No,6239,12,19,5,24,1,4,1,Yes
2067,55,Female,IT,IT Manager,Master,Divorced,Travel_Rarely,No,6869,5,32,3,11,3,4,4,No
2068,28,Female,Sales,Sales Executive,Master,Married,Travel_Rarely,No,5475,6,6,6,12,3,3,4,No
2069,39,Male,Sales,Sales Executive,Below College,Married,Travel_Rarely,No,7057,13,19,3,2,1,2,1,No
2070,35,Male,IT,Data Analyst,Bachelor,Divorced,Travel_Rarely,No,5163,10,15,10,11,1,2,1,No
2071,26,Female,IT,IT Manager,Doctorate,Divorced,Travel_Frequently,No,6795,4,4,1,16,4,4,4,No
2072,38,Female,Finance,Financial Analyst,Bachelor,Single,Travel_Rarely,Yes,2428,0,17,0,3,2,3,3,No
2073,28,Male,Sales,Sales Executive,Master,Single,Travel_Rarely,No,3120,4,4,3,13,1,3,1,No
2074,55,Female,Sales,Manager,College,Single,Travel_Frequently,No,6862,0,33,0,15,4,4,1,No
2075,55,Female,Sales,Sales Representative,Bachelor,Divorced,Travel_Rarely,No,4266,4,32,3,3,1,3,2,No
2076,26,Female,R&D,Manager,Bachelor,Single,Travel_Rarely,No,7359,6,6,6,3,4,1,4,No
2077,57,Male,Sales,Manager,Doctorate,Divorced,Travel_Rarely,Yes,9805,10,37,5,6,2,2,4,No
2078,39,Male,R&D,Manager,Master,Divorced,Travel_Rarely,Yes,10688,15,15,8,8,2,3,3,No
2079,51,Female,Sales,Sales Executive,Bachelor,Married,Travel_Frequently,Yes,5679,7,28,7,1,4,3,2,No
2080,48,Female,IT,Data Analyst,College,Divorced,Travel_Rarely,No,3363,5,28,4,11,4,1,2,No
2081,51,Female,IT,Data Analyst,Master,Single,Travel_Rarely,No,6557,18,30,5,26,2,2,2,No
2082,55,Male,IT,Data Analyst,Bachelor,Divorced,Travel_Rarely,No,3312,1,34,0,17,3,4,4,No
2083,52,Female,IT,Software Engineer,Bachelor,Married,Travel_Rarely,No,4163,7,31,6,1,4,1,1,No
2084,40,Male,IT,IT Manager,College,Divorced,Travel_Rarely,No,6046,2,17,2,25,2,2,1,No
2085,21,Male,IT,IT Manager,Bachelor,Married,Non-Travel,No,7367,0,0,0,1,2,1,2,Yes
2086,45,Male,Finance,Accountant,Master,Single,Non-Travel,Yes,3839,4,24,4,15,2,1,4,No
2087,27,Female,HR,HR Specialist,Below College,Single,Travel_Rarely,Yes,4014,3,4,3,24,2,1,1,No
2088,33,Male,Sales,Manager,Master,Married,Travel_Rarely,Yes,9348,11,11,10,1,4,3,2,No
2089,29,Female,IT,Data Analyst,Master,Divorced,Travel_Rarely,Yes,4638,3,8,1,11,1,4,2,Yes
2090,21,Male,Sales,Sales Executive,Bachelor,Married,Travel_Rarely,No,3465,0,0,0,22,1,1,2,No
2091,49,Male,IT,Data Analyst,Master,Single,Travel_Rarely,Yes,4793,8,28,0,10,3,3,3,Yes
2092,29,Male,Sales,Manager,Bachelor,Divorced,Travel_Rarely,No,8757,8,8,0,6,4,1,3,Yes
2093,25,Female,HR,Recruiter,Bachelor,Single,Travel_Rarely,Yes,4261,2,2,1,10,2,2,2,No
2094,60,Male,Sales,Manager,Master,Married,Travel_Frequently,Yes,9011,9,39,9,12,1,1,1,No
2095,47,Female,HR,Recruiter,College,Single,Travel_Rarely,No,3370,2,23,0,27,3,3,3,Yes
2096,47,Male,IT,Software Engineer,Master,Divorced,Travel_Rarely,No,2674,1,27,0,1,1,1,1,Yes
2097,51,Male,R&D,Research Scientist,College,Single,Travel_Frequently,Yes,6917,16,28,1,4,1,1,3,No
2098,25,Male,IT,Software Engineer,College,Single,Travel_Frequently,No,3196,1,1,1,23,1,2,1,Yes
2099,51,Female,R&D,Laboratory Technician,College,Divorced,Travel_Frequently,Yes,6157,12,30,10,14,2,1,1,Yes
2100,58,Female,R&D,Laboratory Technician,Master,Single,Travel_Rarely,Yes,3374,0,35,0,26,1,3,2,No
2101,36,Female,Finance,Financial Analyst,Master,Divorced,Travel_Frequently,No,6324,13,13,0,8,1,3,1,Yes
2102,46,Female,Finance,Financial Analyst,Bachelor,Divorced,Travel_Rarely,No,4353,9,26,4,15,1,1,1,Yes
2103,57,Male,IT,Software Engineer,Doctorate,Single,Travel_Rarely,Yes,6760,17,33,2,22,3,1,3,Yes
2104,22,Female,HR,Manager,College,Divorced,Travel_Rarely,No,6827,0,0,0,3,4,4,2,No
2105,38,Male,R&D,Manager,Bachelor,Divorced,Travel_Rarely,No,9087,12,15,3,2,2,2,4,No
2106,31,Male,IT,Software Engineer,Master,Married,Travel_Rarely,No,3887,7,7,6,23,1,4,1,No
2107,21,Male,Finance,Accountant,Master,Divorced,Travel_Rarely,No,2841,0,0,0,2,2,1,1,No
2108,26,Male,HR,Recruiter,Doctorate,Divorced,Travel_Frequently,No,3421,5,5,4,15,4,2,1,No
2109,52,Male,Finance,Manager,College,Married,Travel_Rarely,No,10079,17,32,3,25,3,3,2,No
2110,43,Female,R&D,Manager,Bachelor,Divorced,Non-Travel,Yes,10607,17,23,2,16,1,3,1,No
2111,39,Female,R&D,Research Scientist,Bachelor,Married,Travel_Rarely,No,8370,19,19,8,6,2,4,3,Yes
2112,57,Female,IT,Software Engineer,Master,Divorced,Travel_Rarely,Yes,4529,8,37,5,29,3,2,1,No
2113,35,Male,R&D,Manager,Master,Married,Travel_Rarely,No,8475,9,12,6,4,2,3,4,No
2114,46,Female,HR,Manager,Bachelor,Married,Travel_Rarely,No,8552,12,22,7,9,2,3,4,Yes
2115,44,Male,R&D,Research Scientist,College,Divorced,Travel_Frequently,No,5861,11,23,3,18,2,4,3,No
2116,52,Male,R&D,Manager,Doctorate,Divorced,Travel_Rarely,No,6732,1,28,0,5,2,3,4,No
2117,25,Female,HR,HR Specialist,Doctorate,Divorced,Travel_Frequently,No,4604,5,5,1,25,1,2,3,No
2118,50,Female,Sales,Sales Executive,Bachelor,Married,Travel_Rarely,Yes,5157,10,30,0,18,2,1,3,No
2119,39,Female,R&D,Laboratory Technician,Master,Divorced,Travel_Rarely,Yes,5331,8,18,0,2,1,4,3,No
2120,50,Female,R&D,Research Scientist,Bachelor,Divorced,Travel_Rarely,Yes,7774,16,30,4,13,3,1,1,Yes
2121,26,Male,Sales,Manager,Bachelor,Divorced,Travel_Rarely,Yes,7618,4,4,1,14,4,4,3,No
2122,59,Female,R&D,Manager,Bachelor,Married,Travel_Frequently,No,10196,16,37,0,19,3,1,3,Yes
2123,58,Male,HR,Manager,College,Single,Travel_Rarely,No,9969,15,38,0,4,2,4,1,No
2124,45,Male,R&D,Manager,Bachelor,Married,Travel_Rarely,Yes,8671,10,22,0,12,2,1,3,Yes
2125,39,Male,HR,Manager,Doctorate,Divorced,Travel_Frequently,No,10100,16,17,8,13,3,2,1,No
2126,23,Female,R&D,Laboratory Technician,Bachelor,Married,Travel_Rarely,Yes,3771,0,0,0,12,3,3,4,No
2127,40,Male,IT,Software Engineer,Master,Married,Travel_Rarely,No,6496,16,19,6,28,1,4,2,No
2128,46,Female,IT,Data Analyst,Below College,Divorced,Travel_Rarely,Yes,4145,1,24,0,2,3,3,2,Yes
2129,48,Female,Sales,Sales Executive,College,Single,Travel_Rarely,No,6549,15,25,1,1,2,3,1,Yes
2130,36,Female,Finance,Manager,Doctorate,Married,Travel_Rarely,No,6705,0,16,0,17,1,1,4,Yes
2131,58,Female,Sales,Manager,Master,Single,Travel_Rarely,No,6971,0,35,0,14,3,4,2,Yes
2132,23,Male,IT,Data Analyst,Master,Divorced,Travel_Rarely,Yes,2880,0,0,0,12,4,3,2,Yes
2133,30,Female,R&D,Manager,Master,Married,Travel_Rarely,Yes,8531,8,8,4,11,2,1,2,Yes
2134,36,Female,HR,Recruiter,College,Single,Travel_Frequently,No,5981,9,14,2,29,3,2,2,No
2135,54,Female,Finance,Financial Analyst,Bachelor,Divorced,Travel_Rarely,No,3860,2,30,1,10,4,2,2,Yes
2136,54,Female,Sales,Manager,College,Married,Travel_Frequently,No,7640,2,33,0,28,3,1,1,Yes
2137,22,Female,IT,Data Analyst,College,Married,Non-Travel,No,2677,0,0,0,28,2,3,2,Yes
2138,48,Female,IT,Software Engineer,Bachelor,Divorced,Travel_Frequently,No,4602,9,24,4,9,1,4,3,No
2139,33,Female,Sales,Manager,Master,Divorced,Travel_Rarely,No,8781,13,13,3,21,2,4,1,No
2140,49,Female,Sales,Manager,Bachelor,Divorced,Travel_Rarely,No,9126,12,25,7,11,4,2,1,Yes
2141,28,Female,IT,IT Manager,College,Single,Travel_Frequently,Yes,7108,5,5,5,9,1,4,3,Yes
2142,35,Male,R&D,Manager,College,Divorced,Travel_Rarely,Yes,7052,3,11,1,27,1,4,1,No
2143,56,Male,R&D,Research Scientist,Master,Single,Non-Travel,Yes,3471,4,35,4,6,1,1,2,Yes
2144,22,Male,R&D,Research Scientist,College,Married,Travel_Rarely,No,2022,0,0,0,18,4,4,1,No
2145,35,Female,Sales,Manager,Master,Divorced,Travel_Rarely,Yes,9315,13,13,3,14,1,1,4,Yes
2146,40,Male,R&D,Manager,Below College,Married,Travel_Frequently,Yes,7375,0,20,0,6,1,4,4,Yes
2147,22,Female,Sales,Sales Executive,Bachelor,Married,Travel_Rarely,No,3853,0,0,0,21,1,1,1,No
2148,38,Male,IT,Data Analyst,Bachelor,Married,Travel_Rarely,No,5835,15,15,3,17,4,3,4,No
2149,55,Male,R&D,Laboratory Technician,Master,Divorced,Travel_Rarely,No,7492,17,32,6,15,4,2,4,No
2150,56,Male,R&D,Manager,Master,Married,Travel_Rarely,No,9562,16,33,7,12,4,1,3,No
2151,21,Male,R&D,Laboratory Technician,Doctorate,Divorced,Travel_Rarely,No,2930,0,0,0,28,2,4,3,Yes
2152,55,Male,R&D,Research Scientist,Bachelor,Single,Travel_Rarely,No,5437,11,31,7,17,1,4,3,No
2153,28,Female,Sales,Manager,Bachelor,Divorced,Travel_Rarely,No,7574,6,6,1,3,1,1,2,No
2154,58,Female,Sales,Sales Executive,Bachelor,Single,Travel_Rarely,No,7476,16,36,8,24,4,1,3,No
2155,22,Female,Sales,Sales Representative,Below College,Divorced,Non-Travel,Yes,3017,0,0,0,27,2,2,3,Yes
2156,41,Female,R&D,Manager,Bachelor,Single,Travel_Rarely,No,7485,1,19,1,28,2,2,3,No
2157,20,Male,Finance,Financial Analyst,College,Single,Travel_Frequently,No,3468,0,0,0,15,2,2,3,Yes
2158,20,Female,Finance,Financial Analyst,Doctorate,Divorced,Travel_Rarely,No,3176,0,0,0,12,1,1,1,No
2159,25,Female,Sales,Manager,Master,Married,Non-Travel,Yes,8439,4,4,4,27,1,3,2,Yes
2160,24,Female,Sales,Sales Representative,Master,Divorced,Non-Travel,No,3855,0,0,0,23,1,4,3,No
2161,34,Male,R&D,Laboratory Technician,Bachelor,Married,Travel_Rarely,No,4769,10,10,6,20,2,4,3,No
2162,52,Male,Sales,Manager,Bachelor,Single,Travel_Rarely,No,7072,6,29,4,9,1,2,1,No
2163,31,Male,R&D,Manager,Master,Single,Travel_Rarely,Yes,8573,8,8,2,25,3,4,3,No
2164,54,Female,Sales,Sales Representative,Bachelor,Divorced,Travel_Rarely,No,7156,13,34,2,18,2,3,3,No
2165,39,Female,Sales,Manager,Master,Divorced,Non-Travel,Yes,11421,17,18,5,15,3,1,4,No
2166,43,Female,R&D,Research Scientist,Bachelor,Single,Travel_Rarely,No,5347,6,22,5,25,1,1,3,Yes
2167,26,Male,Sales,Manager,Below College,Married,Travel_Frequently,No,7230,2,6,2,22,4,4,1,No
2168,31,Male,HR,HR Specialist,Master,Single,Travel_Rarely,No,6424,11,11,0,9,3,2,3,No
2169,48,Female,HR,HR Specialist,Master,Divorced,Travel_Frequently,No,6511,11,24,1,14,1,1,2,No
2170,31,Female,R&D,Manager,Doctorate,Married,Non-Travel,No,7828,7,7,7,2,3,1,4,No
2171,58,Male,IT,Software Engineer,Doctorate,Married,Travel_Frequently,No,6598,18,36,9,1,1,2,1,Yes
2172,20,Male,R&D,Manager,Bachelor,Divorced,Travel_Rarely,Yes,7298,0,0,0,7,3,2,1,Yes
2173,59,Male,R&D,Manager,College,Married,Travel_Rarely,No,12056,20,38,5,25,2,3,3,Yes
2174,22,Male,R&D,Research Scientist,Doctorate,Divorced,Non-Travel,No,3169,0,0,0,14,1,1,4,No
2175,35,Female,R&D,Research Scientist,Bachelor,Divorced,Travel_Rarely,No,5167,8,11,5,28,2,2,2,No
2176,51,Female,Sales,Sales Representative,Master,Single,Travel_Rarely,No,4546,5,28,3,12,1,2,2,No
2177,31,Female,Sales,Sales Representative,Master,Single,Travel_Rarely,No,6104,11,11,3,19,2,1,2,Yes
2178,20,Male,IT,Data Analyst,Bachelor,Divorced,Travel_Rarely,No,2500,0,0,0,1,4,1,3,No
2179,27,Male,Sales,Sales Executive,Bachelor,Married,Travel_Rarely,No,4835,4,4,4,22,2,1,3,No
2180,40,Male,Finance,Financial Analyst,College,Single,Travel_Rarely,No,4059,5,20,1,2,4,3,2,No
2181,49,Female,Finance,Accountant,Master,Single,Non-Travel,Yes,7822,16,27,7,1,3,4,4,Yes
2182,34,Male,IT,Data Analyst,Master,Divorced,Travel_Rarely,No,3638,6,13,4,12,2,1,2,No
2183,43,Male,R&D,Research Scientist,Bachelor,Divorced,Travel_Rarely,No,3430,3,20,2,18,4,2,3,No
2184,30,Male,R&D,Laboratory Technician,Master,Divorced,Travel_Rarely,No,4730,7,7,3,18,1,3,2,Yes
2185,29,Female,Finance,Manager,College,Married,Travel_Rarely,Yes,8552,8,8,0,5,3,1,1,Yes
2186,54,Male,Sales,Sales Representative,Bachelor,Married,Travel_Rarely,No,3181,4,33,1,9,2,1,3,No
2187,27,Male,IT,IT Manager,Master,Single,Non-Travel,No,8006,4,4,1,21,2,1,2,No
2188,29,Male,Sales,Manager,College,Married,Travel_Rarely,No,7924,4,8,0,29,4,3,2,No
2189,25,Female,IT,IT Manager,College,Divorced,Travel_Rarely,No,7147,1,3,0,27,4,2,1,No
2190,42,Female,R&D,Laboratory Technician,Master,Divorced,Non-Travel,No,4150,3,18,0,1,2,2,1,No
2191,22,Male,R&D,Manager,Bachelor,Married,Non-Travel,Yes,7224,0,0,0,24,1,3,2,Yes
2192,32,Male,Sales,Sales Executive,Bachelor,Married,Travel_Frequently,Yes,5391,9,9,6,29,1,3,4,No
2193,44,Male,IT,Data Analyst,Bachelor,Married,Travel_Rarely,Yes,3123,4,21,0,10,4,3,3,No
2194,39,Male,R&D,Research Scientist,College,Single,Travel_Rarely,No,6842,18,18,6,15,1,3,4,No
2195,29,Female,Sales,Sales Representative,College,Divorced,Travel_Frequently,No,5379,8,8,0,5,3,3,3,No
2196,59,Male,R&D,Manager,Bachelor,Married,Travel_Rarely,Yes,10097,13,35,3,20,2,3,1,No
2197,38,Female,IT,Data Analyst,Doctorate,Single,Travel_Frequently,No,5252,11,17,3,9,3,2,2,Yes
2198,53,Female,IT,Software Engineer,Bachelor,Divorced,Travel_Rarely,No,3594,0,30,0,24,3,3,4,No
2199,57,Female,IT,Software Engineer,Doctorate,Married,Travel_Rarely,No,4655,6,35,5,16,2,4,3,No
2200,47,Male,R&D,Research Scientist,Master,Single,Travel_Rarely,Yes,3045,4,25,4,18,3,3,3,No
2201,41,Male,R&D,Research Scientist,Bachelor,Single,Travel_Frequently,Yes,7118,18,18,3,28,3,4,4,Yes
2202,28,Male,IT,Software Engineer,Bachelor,Divorced,Travel_Frequently,No,3750,6,6,5,27,3,2,4,No
2203,46,Male,Sales,Sales Executive,College,Married,Travel_Rarely,No,5660,10,24,10,14,2,1,4,No
2204,27,Female,Sales,Manager,Bachelor,Single,Travel_Frequently,No,7004,3,3,2,24,2,1,1,Yes
2205,37,Male,Sales,Manager,Bachelor,Divorced,Travel_Frequently,No,9099,14,14,10,4,3,3,4,No
2206,53,Female,HR,Manager,Bachelor,Divorced,Travel_Rarely,Yes,6770,4,31,1,19,4,4,4,Yes
2207,23,Male,Sales,Sales Representative,Bachelor,Single,Non-Travel,No,2916,1,1,0,21,1,1,3,Yes
2208,28,Male,HR,Manager,Bachelor,Divorced,Travel_Rarely,No,6804,5,6,0,20,2,1,4,No
2209,53,Male,Sales,Sales Representative,Bachelor,Divorced,Travel_Rarely,No,4024,5,30,3,20,2,1,2,Yes
2210,31,Female,IT,IT Manager,College,Single,Travel_Rarely,Yes,9862,10,10,7,8,3,3,2,Yes
2211,58,Male,HR,Manager,College,Married,Non-Travel,No,8211,9,38,5,5,4,2,3,No
2212,23,Female,R&D,Research Scientist,College,Single,Non-Travel,Yes,4449,3,3,3,28,4,1,2,Yes
2213,55,Male,R&D,Laboratory Technician,Master,Married,Travel_Frequently,No,7614,17,31,4,26,2,1,4,No
2214,50,Male,Sales,Sales Representative,Doctorate,Single,Travel_Rarely,No,7486,14,28,2,7,2,2,2,No
2215,26,Female,R&D,Manager,Bachelor,Married,Travel_Rarely,No,8003,4,4,4,12,2,2,2,No
